ZCTA,state,n,civic_org_sum,civic_opp_sum,volunteer_sum,membership_sum,take_action_sum,events_sum,TotalPopulation,BROAD,REMNRTY,POV150,NOHSDP,SNGPNT,UNEMP,civic_org_sum_normalized,civic_opp_sum_normalized,civic_opp_index,volunteer_sum_normalized,membership_sum_normalized,take_action_sum_normalized,events_sum_normalized
97603,OR,127,52,24,20,39,1,36,30950,14,26.7,26.3,11,5.6,6.5,168.01292407108238,77.54442649434571,4,64.62035541195476,126.00969305331179,3.231017770597738,116.31663974151857
97604,OR,1,1,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97620,OR,1,0,0,0,0,0,0,51,55.6,0,41.2,7.5,7.4,0,0,0,1,0,0,0,0
97623,OR,5,1,0.75,1,1,0,1,2677,17,13.2,29.2,10.8,6.5,8.2,37.35524841240194,28.016436309301458,2,37.35524841240194,37.35524841240194,0,37.35524841240194
97624,OR,9,1,0.25,0,1,0,0,3958,27,28.4,33.2,10.4,1.8,12.6,25.265285497726126,6.316321374431531,1,0,25.265285497726126,0,0
97627,OR,2,0,0,0,0,0,0,671,4.9,0,31.3,4.5,42.9,0,0,0,1,0,0,0,0
97630,OR,41,17,9,11,14,0,11,5057,24.9,22.5,30.3,13.8,5.2,5.8,336.1676883527783,177.97112912794148,5,217.5202689341507,276.8439786434645,0,217.5202689341507
97632,OR,2,1,0.5,0,1,0,1,1585,24.4,50.3,35.8,24.7,4.3,4.3,63.09148264984227,31.545741324921135,2,0,63.09148264984227,0,63.09148264984227
97633,OR,2,0,0,0,0,0,0,1287,21.5,43,19.1,16.9,6.7,3.9,0,0,1,0,0,0,0
97634,OR,1,0,0,0,0,0,0,435,14.8,1.6,12.2,9,0,0,0,0,1,0,0,0,0
97635,OR,2,0,0,0,0,0,0,177,0,10.7,24.9,21.7,0,0,0,0,1,0,0,0,0
97636,OR,1,0,0,0,0,0,0,431,25.8,4.6,17.2,5.9,2.7,5.9,0,0,1,0,0,0,0
97638,OR,2,1,0.75,1,1,0,1,562,28.2,7.3,33.8,24.1,10,0,177.93594306049823,133.45195729537366,5,177.93594306049823,177.93594306049823,0,177.93594306049823
97640,OR,3,2,1,0,2,0,2,147,24.1,15,8.2,0,0,0,1360.544217687075,680.2721088435375,5,0,1360.544217687075,0,1360.544217687075
97641,OR,2,0,0,0,0,0,0,1527,51.8,11.3,32.2,16.3,2.3,12,0,0,1,0,0,0,0
97701,OR,177,95,45,44,81,3,52,40835,9.7,13.8,17.9,5.2,7.8,5.1,232.6435655687523,110.19958369046161,5,107.7507040528958,198.35925064283092,7.346638912697441,127.3417411534223
97702,OR,215,98,44.25,46,74,8,49,50767,7.9,16.1,16.3,5,5.5,4.6,193.03878503752438,87.16292079500462,4,90.610041956389,145.76398053853882,15.75826816632852,96.51939251876219
97703,OR,162,75,37,37,59,3,49,32918,3.9,12.8,12.8,1.7,4.2,4.6,227.83887234947446,112.40051035907406,5,112.40051035907406,179.23324624825324,9.113554893978979,148.85472993498996
97707,OR,16,4,2.25,3,3,0,3,6609,17.3,8.3,13.1,2.2,0,6.7,60.52352852171282,34.04448479346346,2,45.392646391284615,45.392646391284615,0,45.392646391284615
97708,OR,1,1,0.25,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97710,OR,2,0,0,0,0,0,0,70,10.8,7.1,15.7,7.9,0,5.6,0,0,1,0,0,0,0
97711,OR,2,1,0.5,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97720,OR,24,11,6,5,9,1,9,4395,22.4,16,31.6,10.6,3.8,7.7,250.2844141069397,136.51877133105802,5,113.76564277588169,204.77815699658703,22.753128555176335,204.77815699658703
97721,OR,2,1,0.25,0,1,0,0,170,44.4,0,27.1,4.5,4.9,13.4,588.2352941176471,147.05882352941177,5,0,588.2352941176471,0,0
97730,OR,2,1,0.25,0,1,0,0,290,5.1,23.8,8.6,0.9,4.2,1.3,344.82758620689657,86.20689655172414,4,0,344.82758620689657,0,0
97734,OR,7,1,0.75,1,1,0,1,3620,13,37.6,15.5,14.3,5.3,4.7,27.624309392265193,20.718232044198896,2,27.624309392265193,27.624309392265193,0,27.624309392265193
97737,OR,1,0,0,0,0,0,0,331,51,16.6,22.7,0,0,16,0,0,1,0,0,0,0
97738,OR,3,1,0.25,0,1,0,0,2278,9.5,8.6,22.3,5.8,7.2,7.2,43.89815627743635,10.974539069359087,1,0,43.89815627743635,0,0
97739,OR,16,5,1.75,2,3,0,2,12896,21.2,7.3,26.2,12.2,3.3,7,38.77171215880893,13.570099255583127,1,15.508684863523573,23.263027295285358,0,15.508684863523573
97741,OR,48,16,7.5,6,13,0,11,13120,13.5,45.3,24.7,13.5,9.4,9.5,121.95121951219512,57.16463414634146,3,45.73170731707317,99.08536585365853,0,83.84146341463415
97753,OR,9,5,1.75,1,4,0,2,2960,17.9,3.4,7.1,1.4,6.3,2.7,168.9189189189189,59.12162162162162,3,33.78378378378378,135.13513513513513,0,67.56756756756756
97754,OR,81,32,18.5,21,27,1,25,21125,14.1,13.8,20.9,10.4,6.5,4.1,151.4792899408284,87.57396449704142,4,99.40828402366864,127.81065088757397,4.733727810650888,118.34319526627219
97756,OR,129,58,26,25,46,0,33,42180,8.5,16.1,19.9,9.1,5.1,6.6,137.5059269796112,61.64058795637743,3,59.26979611190138,109.05642484589853,0,78.23613086770982
97759,OR,31,7,2.25,4,2,0,3,7607,6,5,16.9,3.2,0.6,5.2,92.02050742736952,29.578020244511634,2,52.583147101354015,26.291573550677008,0,39.437360326015515
97760,OR,25,14,6.5,6,11,0,9,7704,8.2,11.6,17.6,7.6,2.7,11.5,181.72377985462097,84.3717549325026,4,77.88161993769471,142.7829698857736,0,116.82242990654206
97761,OR,1,0,0,0,0,0,0,3438,24.1,94.8,42,15,9.8,13.5,0,0,1,0,0,0,0
97801,OR,96,51,26.5,23,45,2,36,21526,16.7,25.3,23.4,8.3,8.2,6.7,236.9227910433894,123.10694044411409,5,106.8475332156462,209.049521508873,9.2910898448388,167.2396172070984
97810,OR,1,0,0,0,0,0,0,1179,16.3,13.2,13,5.3,5.3,2.5,0,0,1,0,0,0,0
97813,OR,3,1,0.75,1,1,0,1,1436,14.7,6.4,16.8,8.4,3.6,7.9,69.63788300835654,52.22841225626741,3,69.63788300835654,69.63788300835654,0,69.63788300835654
97814,OR,79,32,16,17,25,1,21,12316,17.9,10.9,25.6,8.9,2.8,6.8,259.8246183825917,129.91230919129586,5,138.03182851575187,202.9879831113998,8.119519324455991,170.50990581357584
97818,OR,6,2,1.25,1,2,0,2,5034,21.6,66.4,34.5,36.4,7.8,1.9,39.72983710766786,24.83114819229241,2,19.86491855383393,39.72983710766786,0,39.72983710766786
97820,OR,5,2,1.5,2,2,1,1,1016,16,13.9,22.7,2.4,0.9,13.7,196.8503937007874,147.63779527559055,5,196.8503937007874,196.8503937007874,98.4251968503937,98.4251968503937
97823,OR,4,3,1.75,1,3,0,3,1140,22.5,12.8,24.6,6.2,0.9,7.6,263.1578947368421,153.50877192982455,5,87.71929824561404,263.1578947368421,0,263.1578947368421
97824,OR,6,3,1,1,2,0,1,1866,16.2,7.3,20.9,8.7,5.4,2.3,160.77170418006432,53.59056806002144,3,53.59056806002144,107.18113612004288,0,53.59056806002144
97825,OR,1,0,0,0,0,0,0,265,11.1,2.6,29.8,6.6,0.7,6.8,0,0,1,0,0,0,0
97826,OR,6,3,1.5,2,2,0,2,1319,21.2,32.7,35.9,11.7,4.1,4.3,227.44503411675512,113.72251705837756,5,151.6300227445034,151.6300227445034,0,151.6300227445034
97827,OR,4,2,0.5,0,1,0,1,2504,30.4,5.7,20.7,9.5,3.6,5.4,79.87220447284345,19.968051118210862,2,0,39.936102236421725,0,39.936102236421725
97828,OR,26,13,7.25,7,11,1,10,3192,19.9,8.4,20.5,8.1,2.9,7.4,407.2681704260652,227.13032581453635,5,219.2982456140351,344.61152882205516,31.328320802005013,313.28320802005015
97830,OR,4,1,0.5,1,1,0,0,729,23.7,19.2,19.8,13.2,3.8,4.2,137.17421124828533,68.58710562414267,4,137.17421124828533,137.17421124828533,0,0
97833,OR,4,1,0.75,1,1,0,1,696,21.5,11.6,13.9,8.6,0,3.9,143.67816091954023,107.75862068965517,5,143.67816091954023,143.67816091954023,0,143.67816091954023
97834,OR,7,1,0.5,0,1,0,1,1336,17.1,10.2,30.5,9.7,7.6,2.4,74.8502994011976,37.4251497005988,2,0,74.8502994011976,0,74.8502994011976
97836,OR,4,1,0.25,0,1,0,0,2076,15.1,9.6,23.8,4.3,3.9,0.8,48.16955684007707,12.042389210019268,1,0,48.16955684007707,0,0
97837,OR,1,0,0,0,0,0,0,76,80.8,5.3,50,0,0,0,0,0,1,0,0,0,0
97838,OR,67,21,9.25,8,15,0,14,27318,15.1,46,22,23.4,7.6,6.2,76.87239182956293,33.86045830587891,2,29.284720696976354,54.90885130683066,0,51.24826121970862
97839,OR,1,1,0.5,0,1,0,1,303,16.8,19.5,9.2,3.8,4.8,1.4,330.03300330033005,165.01650165016503,5,0,330.03300330033005,0,330.03300330033005
97841,OR,6,2,0.5,0,2,0,0,544,18.4,2,7.7,1.4,0,2.4,367.6470588235294,91.91176470588235,4,0,367.6470588235294,0,0
97843,OR,3,0,0,0,0,0,0,845,20.4,18.5,10.4,11.8,2.1,0,0,0,1,0,0,0,0
97844,OR,3,0,0,0,0,0,0,3676,7.5,36,30.5,20.9,1.9,8.4,0,0,1,0,0,0,0
97845,OR,30,10,4,4,6,0,6,2571,14.3,7.1,24.1,13,1.1,8.7,388.95371450797353,155.58148580318942,5,155.58148580318942,233.37222870478413,0,233.37222870478413
97846,OR,8,5,2.25,2,4,0,3,2114,16.4,8.4,8.1,3.9,3.7,2,236.51844843897825,106.43330179754021,5,94.6073793755913,189.2147587511826,0,141.91106906338695
97850,OR,82,37,20.75,20,31,1,31,17029,16.1,13.5,28.4,6.3,7.3,7.8,217.27641082858653,121.85096012684245,5,117.44670855599271,182.04239826178872,5.872335427799636,182.04239826178872
97856,OR,1,0,0,0,0,0,0,433,29.6,11.1,43.6,12.1,0,2.1,0,0,1,0,0,0,0
97857,OR,3,1,0.5,0,1,0,1,538,24.9,6.1,19.3,4.8,7,8.3,185.87360594795538,92.93680297397769,4,0,185.87360594795538,0,185.87360594795538
97862,OR,33,8,3.5,3,6,0,5,12559,21.3,35.3,31.2,20.9,8.3,5.6,63.69933911935664,27.86846086471853,2,23.88725216975874,47.77450433951748,0,39.8120869495979
97864,OR,1,1,0.5,0,1,0,1,244,46,27,16,12.3,0,4.6,409.8360655737705,204.91803278688525,5,0,409.8360655737705,0,409.8360655737705
97865,OR,1,1,1,1,1,1,1,1228,13,5.1,9.9,7.1,1.3,8.9,81.43322475570032,81.43322475570032,4,81.43322475570032,81.43322475570032,81.43322475570032,81.43322475570032
97867,OR,2,1,0.25,0,1,0,0,1046,20.4,10.6,16.6,14.3,2.5,2.5,95.60229445506693,23.90057361376673,2,0,95.60229445506693,0,0
97868,OR,2,0,0,0,0,0,0,1579,18.2,7.3,10.8,8.5,4.4,4.2,0,0,1,0,0,0,0
97870,OR,3,0,0,0,0,0,0,639,17,17.5,11.9,5,0,10.7,0,0,1,0,0,0,0
97874,OR,2,1,0.5,0,1,0,1,380,23.3,9.7,38.8,10,2.5,3.1,263.1578947368421,131.57894736842104,5,0,263.1578947368421,0,263.1578947368421
97875,OR,2,1,0.25,0,1,0,0,2783,20.2,39.3,20.4,19.6,7.2,6.2,35.932446999640675,8.983111749910169,1,0,35.932446999640675,0,0
97876,OR,4,2,0.75,0,1,0,2,996,17.4,21.7,8,1.7,0.3,6.8,200.80321285140562,75.3012048192771,4,0,100.40160642570281,0,200.80321285140562
97882,OR,5,1,0.25,0,0,0,1,7879,19.6,49.2,29.1,18.6,10.3,9.5,12.691965985531159,3.1729914963827897,1,0,0,0,12.691965985531159
97883,OR,5,2,1.25,2,2,0,1,2395,26,9.8,18.2,10.4,5.6,1.7,83.50730688935282,52.19206680584551,3,83.50730688935282,83.50730688935282,0,41.75365344467641
97886,OR,4,1,0.75,1,1,0,1,963,18.3,21.6,13.9,14.2,5.9,1.6,103.84215991692628,77.88161993769471,4,103.84215991692628,103.84215991692628,0,103.84215991692628
97901,OR,3,0,0,0,0,0,0,768,18.1,24.6,19.7,18.2,1.5,0.7,0,0,1,0,0,0,0
97903,OR,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97906,OR,2,0,0,0,0,0,0,270,21.3,1.5,44.1,6,1.1,0,0,0,1,0,0,0,0
97907,OR,3,2,1,0,2,0,2,699,26.3,5.4,31.3,14.9,4,6.8,286.1230329041488,143.0615164520744,5,0,286.1230329041488,0,286.1230329041488
97908,OR,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97910,OR,1,0,0,0,0,0,0,609,27.4,5.7,23.8,10.8,6.7,2.5,0,0,1,0,0,0,0
97913,OR,11,4,2,1,3,0,4,5139,14.1,55.7,41.1,19.8,11.1,6.9,77.83615489394823,38.91807744697412,2,19.45903872348706,58.37711617046118,0,77.83615489394823
97914,OR,80,34,18.5,17,33,1,23,19500,18.2,43.3,33.5,20.4,4.4,6.5,174.35897435897436,94.87179487179488,4,87.17948717948718,169.23076923076923,5.128205128205129,117.94871794871794
97918,OR,20,1,0.5,0,1,0,1,4763,11.9,20.7,25.9,10.7,6.9,6.5,20.995171110644552,10.497585555322276,1,0,20.995171110644552,0,20.995171110644552
98001,WA,96,35,17.25,17,31,3,18,35297,8.3,46,10.8,11.2,3.1,5.6,99.15856871688813,48.87100886760915,3,48.16273337677423,87.82616086352948,8.499305890018983,50.99583534011389
98002,WA,91,31,14.25,9,27,1,20,35915,11.9,51.3,22.3,15.6,8.8,6.1,86.31491020464986,39.677015174718086,2,25.059167478769318,75.17750243630795,2.7843519420854794,55.687038841709594
98003,WA,163,60,28.5,21,51,2,40,50501,10.3,63.8,23,11.8,7.7,5.1,118.80952852418764,56.43452604898913,3,41.583334983465676,100.9880992455595,3.9603176174729215,79.20635234945843
98004,WA,250,100,49.25,49,89,6,53,38632,4.2,50.8,6.7,2.7,2.4,4.2,258.85276454752534,127.48498653965625,5,126.83785462828743,230.37896044729757,15.531165872851522,137.19196521018844
98005,WA,155,68,31.5,40,50,6,30,21603,3.8,58.2,9.5,4.6,3.1,3.8,314.7710966069527,145.81308151645604,5,185.15946859232514,231.4493357404064,27.77392028884877,138.86960144424384
98006,WA,178,72,35.5,31,62,1,48,39595,0.9,54.2,8.3,3.2,2.9,3.2,181.84114155827757,89.65778507387296,4,78.29271372648061,156.58542745296123,2.525571410531633,121.22742770551838
98007,WA,98,52,26.5,29,40,4,34,28576,7.8,62.1,12.8,6.5,5.7,5.3,181.97088465845465,92.73516237402016,4,101.48376259798432,139.97760358342666,13.997760358342665,118.98096304591266
98008,WA,140,57,27.75,29,49,0,33,26091,7.2,41.7,12.8,5.5,2.8,3.5,218.46613774864895,106.35851443026331,5,111.14943850369859,187.80422367866313,0,126.4803955386915
98009,WA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98010,WA,17,8,4,3,6,1,6,5963,8.2,16.9,3.7,1.8,4.9,1.6,134.1606573872212,67.0803286936106,3,50.31024652020795,100.6204930404159,16.77008217340265,100.6204930404159
98011,WA,118,60,28,25,43,3,41,27396,6.9,37.2,7.6,5.4,3.4,5.3,219.01007446342533,102.20470141626515,4,91.25419769309389,156.95722003212148,10.950503723171266,149.65688421667397
98012,WA,168,71,36,35,57,7,45,75045,3,44.9,7.5,4.4,3.6,4.5,94.60990072623093,47.97121726963822,3,46.63868345659271,75.95442734359385,9.327736691318542,59.964021587047775
98014,WA,34,15,7.5,7,10,0,13,7736,6.2,12,3.3,3.6,2.3,2.6,193.89865563598758,96.94932781799379,4,90.4860392967942,129.26577042399174,0,168.04550155118923
98015,WA,2,2,1.25,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98019,WA,36,14,8,9,12,0,11,11290,3.6,19.8,3.3,2.6,1.8,2.9,124.00354295837023,70.859167404783,4,79.71656333038086,106.28875110717449,0,97.43135518157662
98020,WA,111,51,23,23,33,2,34,18594,5.4,15.6,4.5,2.2,2.1,4.8,274.2820264601484,123.69581585457675,5,123.69581585457675,177.47660535656664,10.756157900397978,182.85468430676562
98021,WA,97,50,24.75,26,37,1,35,34359,3.4,38.2,5.7,4.2,4.1,3.5,145.5222794609855,72.03352833318782,4,75.67158531971245,107.68648680112925,2.9104455892197096,101.86559562268984
98022,WA,76,31,15.5,13,27,0,22,22007,6.4,20.7,9.8,5.3,4,5.3,140.86427045939928,70.43213522969964,4,59.07211341845776,122.68823556141228,0,99.96819193892853
98023,WA,135,49,23,19,38,1,34,51811,6.8,56,15.9,8.8,6.1,5.4,94.57451120418445,44.39211750400494,3,36.671749242438864,73.34349848487773,1.9300920653915192,65.62313022331165
98024,WA,16,8,3.75,3,7,0,5,5503,2.7,22.1,5.2,5.5,1,2.2,145.3752498637107,68.14464837361439,4,54.51571869889151,127.20334363074687,0,90.85953116481919
98026,WA,131,60,27,26,45,1,36,39340,5.7,31.8,8.9,3.7,4.1,4,152.5165226232842,68.63243518047788,4,66.09049313675648,114.38739196746315,2.541942043721403,91.50991357397051
98027,WA,125,55,25.5,22,45,2,33,27808,4.1,28.9,9.5,2.4,2.3,4,197.78481012658227,91.70023014959723,4,79.11392405063292,161.82393555811277,7.192174913693901,118.67088607594937
98028,WA,75,38,22.75,25,32,2,32,23556,5,30.3,8.4,3.6,1.9,4.4,161.31771098658515,96.57836644591612,4,106.13007301749023,135.8464934623875,8.49040584139922,135.8464934623875
98029,WA,64,21,10.75,8,18,0,17,31480,2.6,44.8,7.4,1.7,6.8,3.2,66.70902160101652,34.14866581956798,2,25.412960609911053,57.17916137229987,0,54.00254129606099
98030,WA,63,29,17,16,25,4,23,39526,6.4,57.4,19.6,14.6,7.1,7.7,73.3694277184638,43.00966452461671,2,40.47968425846278,63.2495066538481,10.119921064615696,58.18954612154025
98031,WA,90,33,15,8,25,0,27,41464,3.4,63.1,18.2,10.8,7.2,6.8,79.58711171136407,36.175959868801854,2,19.29384526336099,60.29326644800309,0,65.11672776384333
98032,WA,141,60,29.25,22,49,6,41,38985,8.7,63.1,26.3,15.5,9,9.8,153.90534821085032,75.02885725278954,4,56.43196101064512,125.68936770552777,15.390534821085033,105.16865461074772
98033,WA,213,101,48.75,49,80,4,62,39726,5,31.2,9.1,2.4,3.2,4.1,254.24155464934805,122.71560187282888,5,123.3449126516639,201.37944922720635,10.068972461360318,156.06907315108492
98034,WA,166,70,36,47,57,1,40,52841,5.5,32.4,11.7,3.9,4.3,5.5,132.47289036922086,68.12891504702787,4,88.94608353361973,107.87078215779414,1.892469862417441,75.69879449669764
98035,WA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98036,WA,138,69,35.25,30,57,2,52,41132,8.9,39.4,13.1,9.2,5.6,4.3,167.75260138091997,85.69969853155693,4,72.93591364387825,138.57823592336868,4.862394242925216,126.42225031605562
98037,WA,66,26,12.25,11,18,1,19,28938,7.8,48.5,19.5,11.3,2.2,3.1,89.84725965858041,42.33188195452347,2,38.01230216324556,62.201948994401825,3.4556638330223235,65.65761282742415
98038,WA,92,30,17.25,20,27,0,22,37624,3.8,22.6,6.1,2.9,7.5,5.7,79.73633850733574,45.84839464171805,3,53.157559004890494,71.76270465660217,0,58.473314905379546
98039,WA,25,7,3.25,3,6,0,4,2928,3.1,40.4,3.3,2.2,4.1,2.6,239.07103825136613,110.99726775956285,5,102.45901639344262,204.91803278688525,0,136.6120218579235
98040,WA,149,48,24.25,29,35,2,31,25506,4.5,33.2,6.7,1.7,2.6,2.3,188.19101387908728,95.07566847016388,4,113.69873755194857,137.22261428683447,7.84129224496197,121.54002979691053
98041,WA,1,1,0.5,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98042,WA,106,40,20.5,19,33,2,28,48639,4.7,34.8,8.8,6.6,3.8,2.9,82.2385328645737,42.14724809309402,2,39.06330311067251,67.8467896132733,4.111926643228685,57.56697300520159
98043,WA,68,35,18.5,23,24,0,27,21265,7,35.5,11.3,6.2,7.8,3.2,164.58970138725604,86.99741359040677,4,108.15894662591113,112.86150952268987,0,126.9691982130261
98045,WA,36,14,6.5,5,13,0,8,15611,5.3,20.5,11.6,5.8,4.5,3.4,89.68035359682275,41.63730702709628,2,32.02869771315098,83.27461405419255,0,51.24591634104157
98046,WA,4,1,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98047,WA,9,3,1.5,1,3,0,2,7024,10,57.3,22.4,11.7,13.7,2.3,42.710706150341686,21.355353075170843,2,14.236902050113896,42.710706150341686,0,28.47380410022779
98050,WA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98051,WA,9,5,2,2,4,0,2,4272,9.9,14.6,9.9,9.1,1.6,1.9,117.04119850187266,46.81647940074907,3,46.81647940074907,93.63295880149813,0,46.81647940074907
98052,WA,270,115,56.75,62,88,5,72,75765,4.4,50.7,7.7,2.7,3.9,3.7,151.78512505774435,74.90265953936515,4,81.83198046591434,116.14861743549132,6.599353263380189,95.03068699267472
98053,WA,97,42,20.5,20,39,0,24,22857,2.8,35.7,6.3,1.4,1.4,3.6,183.75114844467777,89.68806055037844,4,87.50054687841799,170.6260664129151,0,105.00065625410159
98055,WA,46,13,5.5,4,10,0,8,24668,6.4,60.6,14.7,9.3,7.8,4.4,52.699854061942595,22.29609210312956,2,16.215339711366955,40.538349278417385,0,32.43067942273391
98056,WA,89,41,21.75,21,33,2,31,36950,6.1,55.5,11.3,11.5,5.2,3.6,110.96075778078485,58.86332882273342,3,56.833558863328825,89.30987821380243,5.412719891745602,83.89715832205684
98057,WA,159,107,41.75,32,96,3,36,12351,8.6,59.8,21.7,8.8,5.2,4.5,866.326613229698,338.02930936766256,5,259.08833292850784,777.2649987855234,24.289531212047606,291.4743745445713
98058,WA,105,45,19.25,17,34,1,26,42366,5.6,43.2,13,6.2,5.4,5.1,106.21724968134825,45.43737903035453,3,40.126516546287114,80.25303309257423,2.360383326252183,61.36996648255677
98059,WA,93,38,17.25,19,31,1,18,41076,3.8,46.1,9.3,5.9,4.4,3.2,92.51144220469374,41.995325737657026,2,46.25572110234687,75.46986074593437,2.434511636965625,43.821209465381244
98063,WA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98065,WA,38,21,11.25,11,17,1,16,15779,0.7,21,0.7,1.4,4.4,2.3,133.08828189365613,71.2972938716015,4,69.71290956334369,107.73813296153115,6.337537233031244,101.40059572849991
98068,WA,1,0,0,0,0,0,0,551,10.8,4.4,2,0.8,0,2,0,0,1,0,0,0,0
98070,WA,55,29,14,14,23,3,16,10886,8.8,10.7,12.3,1.5,3.3,5.9,266.3972074223774,128.60554841080287,5,128.60554841080287,211.28054381774757,27.5583318023149,146.97776961234612
98072,WA,105,51,25.75,30,40,2,31,24931,5.8,22.9,3.7,1.9,5.5,2.9,204.56459829128394,103.28506678432474,4,120.33211664193173,160.44282218924232,8.022141109462115,124.34318719666278
98073,WA,1,1,0.25,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98074,WA,118,52,22.5,27,33,5,25,30370,1,44.1,4.4,2,3.6,3.3,171.22160026341786,74.0862693447481,4,88.90352321369772,108.65986170563056,16.463615409944023,82.31807704972012
98075,WA,90,35,17.75,19,29,3,21,25762,0.3,45.1,1.9,3,3.8,1.9,135.85901715705302,68.89993012964833,4,73.75203788525735,112.56889993012965,11.645058613461687,81.51541029423181
98077,WA,52,20,9.5,10,14,0,14,13862,2,20.5,2.7,4.7,1.2,4.8,144.27932477276008,68.53267926706103,4,72.13966238638004,100.99552734093204,0,100.99552734093204
98082,WA,2,1,0.25,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98087,WA,58,22,11.75,12,17,2,16,41958,6.3,51,15.2,9.8,4.2,4.2,52.4333857667191,28.004194670861338,2,28.6000286000286,40.51670718337385,4.7666714333381,38.1333714667048
98092,WA,94,39,19.75,22,31,3,23,50845,5.6,45.1,12.4,7.9,4.9,4.2,76.70370734585505,38.843544104631725,2,43.268757989969515,60.96961353132068,5.900285180450388,45.235519716786314
98093,WA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98101,WA,393,175,93,80,161,34,97,14528,11.3,44.7,15.4,4.1,0.3,2.8,1204.5704845814978,640.1431718061674,5,550.6607929515418,1108.204845814978,234.0308370044053,667.6762114537445
98102,WA,169,81,41.75,45,68,8,46,25396,4.2,30.2,12,0.9,1,4.7,318.9478658056387,164.39596786895575,5,177.19325878091038,267.75870215782015,31.501023783272956,181.1308867538195
98103,WA,250,133,68.5,75,113,9,78,52210,6.2,25.1,9.8,2.1,1.8,3.2,254.74047117410458,131.20091936410648,5,143.65064163953267,216.43363340356254,17.238076996743917,149.39666730511397
98104,WA,355,158,84.25,85,137,23,92,14469,18.4,53.1,32.1,16.1,2.5,5.6,1091.9897712350541,582.2793558642616,5,587.462851613795,946.8518902481167,158.9605363190269,635.8421452761075
98105,WA,295,157,81,92,129,13,90,49448,8.2,40.1,30.1,1.5,1.5,5.7,317.5052580488594,163.8084452353988,5,186.05403656366283,260.8801164860055,26.290244297039315,182.00938359488757
98106,WA,97,39,19.25,22,28,3,24,27489,8,55,18.3,8.8,6.7,3.5,141.8749317908982,70.0280112044818,4,80.03201280512205,101.85892538833716,10.913456291607552,87.30765033286042
98107,WA,142,73,37,45,61,6,36,27116,7.5,25.6,9.3,1.7,2.8,4.7,269.2137483404632,136.45080395338545,5,165.95368048384717,224.9594335447706,22.12715739784629,132.76294438707774
98108,WA,146,79,39.25,43,69,5,41,23759,10.2,74.7,28.2,16.7,8.7,5.4,332.50557683404185,165.20055557893852,5,180.98404815017466,290.4162633107454,21.044656761648216,172.56618544551537
98109,WA,207,113,55,58,87,11,64,29376,3.5,37.9,11,1.5,1.1,3.7,384.6677559912854,187.22766884531592,5,197.4400871459695,296.16013071895424,37.44553376906318,217.8649237472767
98110,WA,168,67,30.25,39,50,1,31,24557,2.8,11.4,5.3,0.7,4.9,3.3,272.8346296371707,123.18279920185691,5,158.81418740074113,203.60793256505272,4.072158651301055,126.2369181903327
98111,WA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98112,WA,157,73,38,40,62,8,42,24412,4.4,22.9,8.9,1.6,5.1,6.4,299.03326233000166,155.66115025397346,5,163.85384237260365,253.97345567753564,32.77076847452073,172.0465344912338
98115,WA,238,129,64.25,66,102,12,77,53729,4.3,25.3,10.4,1.4,4,3.8,240.09380409090062,119.58160397550671,5,122.83869046511195,189.8416125369912,22.33430735729308,143.31180554263062
98116,WA,120,59,31.5,30,51,8,37,27190,5.4,20.6,6.3,1.9,3.8,3.1,216.99154100772344,115.85141596175065,5,110.33468186833394,187.5689591761677,29.422581831555718,136.0794409709452
98117,WA,134,65,34.75,30,55,5,49,36365,3.3,20.1,6.1,1.9,3.3,3.6,178.74329712635776,95.55891654062972,4,82.49690636601127,151.24432833768734,13.749484394335212,134.74494706448507
