ZCTA,class,n,freq,primary_org_cat
99156,Youth,1,0.0625,Religious
99156,NA,3,0.1875,Religious
99158,Social & Fraternal,1,1,Social & Fraternal
99159,Social & Fraternal,1,1,Social & Fraternal
99161,Religious,2,0.6666666666666666,Religious
99161,NA,1,0.3333333333333333,Religious
99163,Economic,1,0.015625,NA
99163,Education,2,0.03125,NA
99163,Healthcare,1,0.015625,NA
99163,Hobby & Sports,5,0.078125,NA
99163,Professional,4,0.0625,NA
99163,Religious,6,0.09375,NA
99163,Research & Think Tank,3,0.046875,NA
99163,Social & Fraternal,19,0.296875,NA
99163,Youth,1,0.015625,NA
99163,NA,22,0.34375,NA
99164,NA,6,1,NA
99166,Community,1,0.2,Community
99166,Hobby & Sports,1,0.2,Community
99166,Research & Think Tank,1,0.2,Community
99166,Social & Fraternal,1,0.2,Community
99166,Unions,1,0.2,Community
99167,Political,1,0.5,Political
99167,Social & Fraternal,1,0.5,Political
99169,Healthcare,1,0.05263157894736842,NA
99169,Political,1,0.05263157894736842,NA
99169,Religious,1,0.05263157894736842,NA
99169,Social & Fraternal,2,0.10526315789473684,NA
99169,NA,14,0.7368421052631579,NA
99170,Housing,1,0.2,Social & Fraternal
99170,Professional,1,0.2,Social & Fraternal
99170,Social & Fraternal,2,0.4,Social & Fraternal
99170,Youth,1,0.2,Social & Fraternal
99181,Social & Fraternal,1,0.5,Social & Fraternal
99181,Unions,1,0.5,Social & Fraternal
99201,Arts & Cultural,6,0.044444444444444446,NA
99201,Community,15,0.1111111111111111,NA
99201,Economic,9,0.06666666666666667,NA
99201,Education,1,0.007407407407407408,NA
99201,Foundations,6,0.044444444444444446,NA
99201,Healthcare,3,0.022222222222222223,NA
99201,Hobby & Sports,9,0.06666666666666667,NA
99201,Housing,5,0.037037037037037035,NA
99201,Political,6,0.044444444444444446,NA
99201,Professional,8,0.05925925925925926,NA
99201,Religious,11,0.08148148148148149,NA
99201,Research & Think Tank,4,0.02962962962962963,NA
99201,Social & Fraternal,14,0.1037037037037037,NA
99201,Unions,3,0.022222222222222223,NA
99201,Youth,7,0.05185185185185185,NA
99201,NA,28,0.2074074074074074,NA
99202,Arts & Cultural,3,0.029411764705882353,NA
99202,Community,4,0.0392156862745098,NA
99202,Economic,5,0.049019607843137254,NA
99202,Education,5,0.049019607843137254,NA
99202,Healthcare,4,0.0392156862745098,NA
99202,Hobby & Sports,9,0.08823529411764706,NA
99202,Housing,4,0.0392156862745098,NA
99202,Political,3,0.029411764705882353,NA
99202,Professional,8,0.0784313725490196,NA
99202,Religious,11,0.10784313725490197,NA
99202,Research & Think Tank,3,0.029411764705882353,NA
99202,Social & Fraternal,5,0.049019607843137254,NA
99202,Unions,11,0.10784313725490197,NA
99202,Youth,6,0.058823529411764705,NA
99202,NA,21,0.20588235294117646,NA
99203,Arts & Cultural,2,0.04081632653061224,NA
99203,Economic,2,0.04081632653061224,NA
99203,Education,3,0.061224489795918366,NA
99203,Foundations,1,0.02040816326530612,NA
99203,Hobby & Sports,4,0.08163265306122448,NA
99203,Housing,1,0.02040816326530612,NA
99203,Political,1,0.02040816326530612,NA
99203,Professional,5,0.10204081632653061,NA
99203,Religious,8,0.16326530612244897,NA
99203,Research & Think Tank,2,0.04081632653061224,NA
99203,Social & Fraternal,5,0.10204081632653061,NA
99203,NA,15,0.30612244897959184,NA
99204,Community,1,0.058823529411764705,NA
99204,Education,1,0.058823529411764705,NA
99204,Healthcare,2,0.11764705882352941,NA
99204,Religious,3,0.17647058823529413,NA
99204,Research & Think Tank,1,0.058823529411764705,NA
99204,Social & Fraternal,4,0.23529411764705882,NA
99204,NA,5,0.29411764705882354,NA
99205,Arts & Cultural,7,0.08974358974358974,Religious
99205,Community,7,0.08974358974358974,Religious
99205,Economic,4,0.05128205128205128,Religious
99205,Education,2,0.02564102564102564,Religious
99205,Foundations,1,0.01282051282051282,Religious
99205,Healthcare,3,0.038461538461538464,Religious
99205,Hobby & Sports,3,0.038461538461538464,Religious
99205,Political,1,0.01282051282051282,Religious
99205,Professional,1,0.01282051282051282,Religious
99205,Religious,22,0.28205128205128205,Religious
99205,Research & Think Tank,3,0.038461538461538464,Religious
99205,Social & Fraternal,8,0.10256410256410256,Religious
99205,Unions,7,0.08974358974358974,Religious
99205,Youth,4,0.05128205128205128,Religious
99205,NA,5,0.0641025641025641,Religious
99206,Community,3,0.05660377358490566,NA
99206,Education,2,0.03773584905660377,NA
99206,Healthcare,1,0.018867924528301886,NA
99206,Hobby & Sports,4,0.07547169811320754,NA
99206,Political,1,0.018867924528301886,NA
99206,Professional,5,0.09433962264150944,NA
99206,Religious,7,0.1320754716981132,NA
99206,Social & Fraternal,7,0.1320754716981132,NA
99206,Youth,4,0.07547169811320754,NA
99206,NA,19,0.3584905660377358,NA
99207,Arts & Cultural,2,0.046511627906976744,Religious
99207,Community,4,0.09302325581395349,Religious
99207,Economic,2,0.046511627906976744,Religious
99207,Education,2,0.046511627906976744,Religious
99207,Foundations,1,0.023255813953488372,Religious
99207,Healthcare,3,0.06976744186046512,Religious
99207,Hobby & Sports,4,0.09302325581395349,Religious
99207,Professional,3,0.06976744186046512,Religious
99207,Religious,8,0.18604651162790697,Religious
99207,Social & Fraternal,3,0.06976744186046512,Religious
99207,Unions,5,0.11627906976744186,Religious
99207,Youth,3,0.06976744186046512,Religious
99207,NA,3,0.06976744186046512,Religious
99208,Community,1,0.0125,Social & Fraternal
99208,Education,4,0.05,Social & Fraternal
99208,Foundations,4,0.05,Social & Fraternal
99208,Healthcare,3,0.0375,Social & Fraternal
99208,Hobby & Sports,9,0.1125,Social & Fraternal
99208,Housing,2,0.025,Social & Fraternal
99208,Political,1,0.0125,Social & Fraternal
99208,Professional,2,0.025,Social & Fraternal
99208,Religious,16,0.2,Social & Fraternal
99208,Research & Think Tank,1,0.0125,Social & Fraternal
99208,Social & Fraternal,23,0.2875,Social & Fraternal
99208,Unions,3,0.0375,Social & Fraternal
99208,NA,11,0.1375,Social & Fraternal
99212,Arts & Cultural,2,0.06060606060606061,Religious
99212,Community,4,0.12121212121212122,Religious
99212,Economic,1,0.030303030303030304,Religious
99212,Education,4,0.12121212121212122,Religious
99212,Foundations,2,0.06060606060606061,Religious
99212,Healthcare,1,0.030303030303030304,Religious
99212,Hobby & Sports,1,0.030303030303030304,Religious
99212,Professional,2,0.06060606060606061,Religious
99212,Religious,9,0.2727272727272727,Religious
99212,Social & Fraternal,4,0.12121212121212122,Religious
99212,NA,3,0.09090909090909091,Religious
99216,Community,1,0.038461538461538464,Social & Fraternal
99216,Economic,1,0.038461538461538464,Social & Fraternal
99216,Education,3,0.11538461538461539,Social & Fraternal
99216,Healthcare,1,0.038461538461538464,Social & Fraternal
99216,Hobby & Sports,3,0.11538461538461539,Social & Fraternal
99216,Professional,1,0.038461538461538464,Social & Fraternal
99216,Religious,2,0.07692307692307693,Social & Fraternal
99216,Social & Fraternal,5,0.19230769230769232,Social & Fraternal
99216,Unions,3,0.11538461538461539,Social & Fraternal
99216,Youth,1,0.038461538461538464,Social & Fraternal
99216,NA,5,0.19230769230769232,Social & Fraternal
99217,Arts & Cultural,1,0.041666666666666664,Religious
99217,Education,3,0.125,Religious
99217,Foundations,1,0.041666666666666664,Religious
99217,Healthcare,3,0.125,Religious
99217,Hobby & Sports,3,0.125,Religious
99217,Religious,5,0.20833333333333334,Religious
99217,Social & Fraternal,3,0.125,Religious
99217,Unions,2,0.08333333333333333,Religious
99217,Youth,1,0.041666666666666664,Religious
99217,NA,2,0.08333333333333333,Religious
99218,Arts & Cultural,1,0.034482758620689655,NA
99218,Education,1,0.034482758620689655,NA
99218,Foundations,1,0.034482758620689655,NA
99218,Hobby & Sports,3,0.10344827586206896,NA
99218,Political,1,0.034482758620689655,NA
99218,Religious,5,0.1724137931034483,NA
99218,Social & Fraternal,5,0.1724137931034483,NA
99218,Unions,1,0.034482758620689655,NA
99218,Youth,1,0.034482758620689655,NA
99218,NA,10,0.3448275862068966,NA
99220,NA,1,1,NA
99223,Arts & Cultural,1,0.02702702702702703,Religious
99223,Community,1,0.02702702702702703,Religious
99223,Education,5,0.13513513513513514,Religious
99223,Hobby & Sports,2,0.05405405405405406,Religious
99223,Housing,3,0.08108108108108109,Religious
99223,Religious,8,0.21621621621621623,Religious
99223,Research & Think Tank,1,0.02702702702702703,Religious
99223,Social & Fraternal,8,0.21621621621621623,Religious
99223,Unions,1,0.02702702702702703,Religious
99223,Youth,1,0.02702702702702703,Religious
99223,NA,6,0.16216216216216217,Religious
99224,Arts & Cultural,3,0.061224489795918366,Religious
99224,Economic,1,0.02040816326530612,Religious
99224,Education,2,0.04081632653061224,Religious
99224,Healthcare,4,0.08163265306122448,Religious
99224,Hobby & Sports,4,0.08163265306122448,Religious
99224,Housing,2,0.04081632653061224,Religious
99224,Professional,4,0.08163265306122448,Religious
99224,Religious,12,0.24489795918367346,Religious
99224,Social & Fraternal,8,0.16326530612244897,Religious
99224,Youth,3,0.061224489795918366,Religious
99224,NA,6,0.12244897959183673,Religious
99228,NA,1,1,NA
99251,Social & Fraternal,1,1,Social & Fraternal
99258,Community,1,0.3333333333333333,Community
99258,Social & Fraternal,1,0.3333333333333333,Community
99258,NA,1,0.3333333333333333,Community
99260,NA,5,1,NA
99301,Arts & Cultural,1,0.010752688172043012,NA
99301,Education,6,0.06451612903225806,NA
99301,Foundations,6,0.06451612903225806,NA
99301,Healthcare,4,0.043010752688172046,NA
99301,Hobby & Sports,11,0.11827956989247312,NA
99301,Professional,2,0.021505376344086023,NA
99301,Religious,13,0.13978494623655913,NA
99301,Research & Think Tank,5,0.053763440860215055,NA
99301,Social & Fraternal,13,0.13978494623655913,NA
99301,Unions,9,0.0967741935483871,NA
99301,Youth,5,0.053763440860215055,NA
99301,NA,18,0.1935483870967742,NA
99320,Religious,1,0.5,Religious
99320,Social & Fraternal,1,0.5,Religious
99323,Community,1,0.3333333333333333,Community
99323,Healthcare,1,0.3333333333333333,Community
99323,Unions,1,0.3333333333333333,Community
99324,Economic,1,0.09090909090909091,NA
99324,Education,1,0.09090909090909091,NA
99324,Foundations,1,0.09090909090909091,NA
99324,Healthcare,1,0.09090909090909091,NA
99324,Hobby & Sports,1,0.09090909090909091,NA
99324,Professional,1,0.09090909090909091,NA
99324,Religious,2,0.18181818181818182,NA
99324,NA,3,0.2727272727272727,NA
99326,NA,1,1,NA
99328,Community,3,0.14285714285714285,NA
99328,Economic,2,0.09523809523809523,NA
99328,Healthcare,1,0.047619047619047616,NA
99328,Hobby & Sports,1,0.047619047619047616,NA
99328,Professional,1,0.047619047619047616,NA
99328,Religious,1,0.047619047619047616,NA
99328,Research & Think Tank,2,0.09523809523809523,NA
99328,Unions,1,0.047619047619047616,NA
99328,Youth,1,0.047619047619047616,NA
99328,NA,8,0.38095238095238093,NA
99336,Arts & Cultural,2,0.019417475728155338,NA
99336,Community,4,0.038834951456310676,NA
99336,Economic,8,0.07766990291262135,NA
99336,Education,3,0.02912621359223301,NA
99336,Healthcare,6,0.05825242718446602,NA
99336,Hobby & Sports,9,0.08737864077669903,NA
99336,Housing,3,0.02912621359223301,NA
99336,Political,2,0.019417475728155338,NA
99336,Professional,6,0.05825242718446602,NA
99336,Religious,18,0.17475728155339806,NA
99336,Social & Fraternal,9,0.08737864077669903,NA
99336,Unions,6,0.05825242718446602,NA
99336,Youth,6,0.05825242718446602,NA
99336,NA,21,0.20388349514563106,NA
99337,Community,1,0.03225806451612903,Hobby & Sports
99337,Education,2,0.06451612903225806,Hobby & Sports
99337,Healthcare,2,0.06451612903225806,Hobby & Sports
99337,Hobby & Sports,7,0.22580645161290322,Hobby & Sports
99337,Housing,1,0.03225806451612903,Hobby & Sports
99337,Professional,2,0.06451612903225806,Hobby & Sports
99337,Religious,6,0.1935483870967742,Hobby & Sports
99337,Social & Fraternal,5,0.16129032258064516,Hobby & Sports
99337,NA,5,0.16129032258064516,Hobby & Sports
99338,Arts & Cultural,2,0.11764705882352941,NA
99338,Education,1,0.058823529411764705,NA
99338,Foundations,1,0.058823529411764705,NA
99338,Hobby & Sports,3,0.17647058823529413,NA
99338,Religious,2,0.11764705882352941,NA
99338,Social & Fraternal,1,0.058823529411764705,NA
99338,Unions,1,0.058823529411764705,NA
99338,NA,6,0.35294117647058826,NA
99343,Professional,1,0.5,Professional
99343,Religious,1,0.5,Professional
99344,Community,1,0.1111111111111111,NA
99344,Religious,2,0.2222222222222222,NA
99344,Social & Fraternal,1,0.1111111111111111,NA
99344,NA,5,0.5555555555555556,NA
99347,Community,1,0.3333333333333333,Community
99347,Professional,1,0.3333333333333333,Community
99347,Social & Fraternal,1,0.3333333333333333,Community
99349,NA,5,1,NA
99350,Arts & Cultural,1,0.0625,Social & Fraternal
99350,Economic,1,0.0625,Social & Fraternal
99350,Foundations,1,0.0625,Social & Fraternal
99350,Healthcare,2,0.125,Social & Fraternal
99350,Hobby & Sports,1,0.0625,Social & Fraternal
99350,Housing,1,0.0625,Social & Fraternal
99350,Religious,1,0.0625,Social & Fraternal
99350,Social & Fraternal,3,0.1875,Social & Fraternal
99350,Unions,1,0.0625,Social & Fraternal
99350,Youth,2,0.125,Social & Fraternal
99350,NA,2,0.125,Social & Fraternal
99352,Arts & Cultural,2,0.022988505747126436,Religious
99352,Community,3,0.034482758620689655,Religious
99352,Economic,1,0.011494252873563218,Religious
99352,Education,7,0.08045977011494253,Religious
99352,Healthcare,3,0.034482758620689655,Religious
99352,Hobby & Sports,7,0.08045977011494253,Religious
99352,Housing,2,0.022988505747126436,Religious
99352,Professional,7,0.08045977011494253,Religious
99352,Religious,14,0.16091954022988506,Religious
99352,Research & Think Tank,14,0.16091954022988506,Religious
99352,Social & Fraternal,10,0.11494252873563218,Religious
99352,Unions,3,0.034482758620689655,Religious
99352,Youth,6,0.06896551724137931,Religious
99352,NA,8,0.09195402298850575,Religious
99353,Arts & Cultural,1,0.04,NA
99353,Community,1,0.04,NA
99353,Education,1,0.04,NA
99353,Hobby & Sports,5,0.2,NA
99353,Housing,1,0.04,NA
99353,Professional,1,0.04,NA
99353,Religious,3,0.12,NA
99353,Social & Fraternal,4,0.16,NA
99353,NA,8,0.32,NA
99354,Arts & Cultural,3,0.057692307692307696,NA
99354,Community,2,0.038461538461538464,NA
99354,Economic,3,0.057692307692307696,NA
99354,Education,5,0.09615384615384616,NA
99354,Healthcare,2,0.038461538461538464,NA
99354,Hobby & Sports,6,0.11538461538461539,NA
99354,Professional,3,0.057692307692307696,NA
99354,Religious,8,0.15384615384615385,NA
99354,Research & Think Tank,1,0.019230769230769232,NA
99354,Social & Fraternal,8,0.15384615384615385,NA
99354,Youth,2,0.038461538461538464,NA
99354,NA,9,0.17307692307692307,NA
99357,Social & Fraternal,1,1,Social & Fraternal
99360,Political,1,1,Political
99361,Social & Fraternal,1,0.5,Social & Fraternal
99361,NA,1,0.5,Social & Fraternal
99362,Arts & Cultural,3,0.02586206896551724,NA
99362,Community,3,0.02586206896551724,NA
99362,Economic,3,0.02586206896551724,NA
99362,Education,2,0.017241379310344827,NA
99362,Healthcare,6,0.05172413793103448,NA
99362,Hobby & Sports,6,0.05172413793103448,NA
99362,Professional,4,0.034482758620689655,NA
99362,Religious,7,0.0603448275862069,NA
99362,Research & Think Tank,3,0.02586206896551724,NA
99362,Social & Fraternal,15,0.12931034482758622,NA
99362,Youth,4,0.034482758620689655,NA
99362,NA,60,0.5172413793103449,NA
99371,Professional,1,1,Professional
99402,Social & Fraternal,2,1,Social & Fraternal
99403,Arts & Cultural,2,0.09523809523809523,Social & Fraternal
99403,Community,1,0.047619047619047616,Social & Fraternal
99403,Economic,2,0.09523809523809523,Social & Fraternal
99403,Education,1,0.047619047619047616,Social & Fraternal
99403,Healthcare,1,0.047619047619047616,Social & Fraternal
99403,Hobby & Sports,1,0.047619047619047616,Social & Fraternal
99403,Housing,2,0.09523809523809523,Social & Fraternal
99403,Religious,3,0.14285714285714285,Social & Fraternal
99403,Research & Think Tank,1,0.047619047619047616,Social & Fraternal
99403,Social & Fraternal,7,0.3333333333333333,Social & Fraternal
99501,Arts & Cultural,7,0.061946902654867256,NA
99501,Community,2,0.017699115044247787,NA
99501,Economic,9,0.07964601769911504,NA
99501,Education,6,0.05309734513274336,NA
99501,Foundations,1,0.008849557522123894,NA
99501,Healthcare,4,0.035398230088495575,NA
99501,Hobby & Sports,5,0.04424778761061947,NA
99501,Housing,1,0.008849557522123894,NA
99501,Political,6,0.05309734513274336,NA
99501,Professional,5,0.04424778761061947,NA
99501,Religious,6,0.05309734513274336,NA
99501,Research & Think Tank,1,0.008849557522123894,NA
99501,Social & Fraternal,2,0.017699115044247787,NA
99501,Unions,3,0.02654867256637168,NA
99501,Youth,1,0.008849557522123894,NA
99501,NA,54,0.4778761061946903,NA
99502,Arts & Cultural,1,0.03225806451612903,Religious
99502,Economic,1,0.03225806451612903,Religious
99502,Education,5,0.16129032258064516,Religious
99502,Hobby & Sports,4,0.12903225806451613,Religious
99502,Professional,1,0.03225806451612903,Religious
99502,Religious,10,0.3225806451612903,Religious
99502,Research & Think Tank,1,0.03225806451612903,Religious
99502,Social & Fraternal,3,0.0967741935483871,Religious
99502,Unions,1,0.03225806451612903,Religious
99502,Youth,2,0.06451612903225806,Religious
99502,NA,2,0.06451612903225806,Religious
99503,Arts & Cultural,7,0.04895104895104895,NA
99503,Community,4,0.027972027972027972,NA
99503,Economic,7,0.04895104895104895,NA
99503,Education,6,0.04195804195804196,NA
99503,Foundations,7,0.04895104895104895,NA
99503,Healthcare,2,0.013986013986013986,NA
99503,Hobby & Sports,7,0.04895104895104895,NA
99503,Housing,10,0.06993006993006994,NA
99503,Political,8,0.055944055944055944,NA
99503,Professional,12,0.08391608391608392,NA
99503,Religious,7,0.04895104895104895,NA
99503,Research & Think Tank,6,0.04195804195804196,NA
99503,Social & Fraternal,10,0.06993006993006994,NA
99503,Unions,9,0.06293706293706294,NA
99503,Youth,3,0.02097902097902098,NA
99503,NA,38,0.26573426573426573,NA
99504,Arts & Cultural,2,0.041666666666666664,Religious
99504,Community,3,0.0625,Religious
99504,Education,6,0.125,Religious
99504,Foundations,1,0.020833333333333332,Religious
99504,Hobby & Sports,5,0.10416666666666667,Religious
99504,Housing,2,0.041666666666666664,Religious
99504,Professional,2,0.041666666666666664,Religious
99504,Religious,13,0.2708333333333333,Religious
99504,Social & Fraternal,8,0.16666666666666666,Religious
99504,Youth,2,0.041666666666666664,Religious
99504,NA,4,0.08333333333333333,Religious
99505,Professional,1,0.3333333333333333,NA
99505,NA,2,0.6666666666666666,NA
99506,Education,1,0.3333333333333333,NA
99506,NA,2,0.6666666666666666,NA
99507,Arts & Cultural,2,0.03125,Education
99507,Economic,1,0.015625,Education
99507,Education,12,0.1875,Education
99507,Foundations,1,0.015625,Education
