FIPS,state,n,civic_org_sum,civic_opp_sum,volunteer_sum,membership_sum,take_action_sum,events_sum,TotalPopulation,Geolocation,POV150,SNGPNT,BROAD,NOHSDP,UNEMP,REMNRTY,civic_org_sum_normalized,civic_opp_sum_normalized,civic_opp_index,volunteer_sum_normalized,membership_sum_normalized,take_action_sum_normalized,events_sum_normalized
48283,TX,15,6,3,2,5,0,5,6956,POINT (-99.0967743 28.3510976),27.4,5.6,24.3,31.2,1.5,87.8,86.25646923519264,43.12823461759632,2,28.75215641173088,71.8803910293272,0,71.8803910293272
48285,TX,42,14,6.5,3,11,0,12,20287,POINT (-96.9236334 29.3825778),21.2,4.8,21.7,13.7,3.2,27.6,69.00971065214176,32.04022280278011,2,14.787795139744665,54.2219155123971,0,59.15118055897866
48287,TX,56,20,9.5,8,16,1,13,17393,POINT (-96.9768226 30.3214983),25.9,8.5,19,12.9,2.8,37.9,114.98878859311218,54.61967458172828,3,45.99551543724487,91.99103087448974,5.749439429655609,74.74271258552291
48289,TX,34,14,7,9,12,0,7,15877,POINT (-95.9956219 31.3004926),28.5,5.6,27.8,16.6,6.3,24.6,88.17786735529383,44.088933677646914,2,56.685771871260314,75.58102916168042,0,44.088933677646914
48291,TX,162,57,30.5,29,48,2,43,89948,POINT (-94.8440607 30.1585081),28.6,5.4,13,21.9,8.1,40.9,63.36994708053542,33.90848045537422,2,32.24085026904434,53.36416596255614,2.223506915106506,47.80539867478988
48293,TX,63,25,10.75,9,13,1,20,22252,POINT (-96.593623 31.5475427),31.1,7.3,31.8,15.5,4.3,43.6,112.34945173467554,48.31026424591048,3,40.44580262448319,58.421714902031276,4.493978069387022,89.87956138774042
48295,TX,4,1,0.5,1,1,0,1,3138,POINT (-100.2726827 36.2801998),18.9,12.9,16.7,14.1,5.9,40.1,31.86743148502231,15.933715742511154,1,31.86743148502231,31.86743148502231,0,31.86743148502231
48297,TX,25,8,4.75,5,6,1,7,11378,POINT (-98.1269608 28.3515349),32.7,5.2,33.3,23.3,3.6,43.9,70.31112673580594,41.747231499384775,2,43.944454209878714,52.73334505185446,8.788890841975743,61.5222358938302
48299,TX,87,36,15.5,13,25,0,24,21246,POINT (-98.6846901 30.7075845),19.2,3.3,13.8,10.9,4.2,15.1,169.44365998305562,72.95490915937117,4,61.18798832721453,117.66920832156642,0,112.96243998870375
48303,TX,913,329,147,126,246,9,207,308580,POINT (-101.8199438 33.6114688),28.1,6.5,15.6,12.1,4.4,47.9,106.61740877568215,47.63756562317713,3,40.8321991055804,79.72000777756173,2.9165856503986,67.0814699591678
48305,TX,10,3,1.25,1,2,0,2,5587,POINT (-101.8184933 33.1784124),33.3,5.3,16.5,21,3.3,50.1,53.69608018614641,22.37336674422767,1,17.898693395382136,35.79738679076427,0,35.79738679076427
48307,TX,34,11,5.75,9,9,0,5,7676,POINT (-99.3598557 31.2054766),26.5,4.8,12.3,19.5,7.7,37.9,143.303804064617,74.90880667014069,4,117.24856696195936,117.24856696195936,0,65.13809275664408
48309,TX,755,306,141.25,119,246,13,191,258031,POINT (-97.2015108 31.5495958),29.3,8.6,15.6,13.6,4.7,45.1,118.59040192845046,54.74148455030597,3,46.118489638841844,95.33738194247978,5.038154330293647,74.02211362200666
48311,TX,1,1,0.5,1,1,0,0,729,POINT (-98.5788529 28.384922),34.4,11.3,27.4,10.2,3.4,65,137.17421124828533,68.58710562414267,4,137.17421124828533,137.17421124828533,0,0
48313,TX,32,9,4.75,6,7,1,5,13579,POINT (-95.9303719 30.9668782),23.5,5.9,23.4,21.7,7.3,46.1,66.27881287281832,34.980484571765224,2,44.18587524854555,51.550187789969804,7.364312541424258,36.82156270712129
48315,TX,52,17,8.5,10,12,0,12,9748,POINT (-94.3568533 32.7981821),31.6,4.7,26.4,13,11.7,29.6,174.39474764054165,87.19737382027083,5,102.58514567090685,123.10217480508823,0,123.10217480508823
48317,TX,8,2,1,1,1,0,2,5213,POINT (-101.9618363 32.3098298),18.3,9.2,26.4,19.3,5.7,49.5,38.36562440053712,19.18281220026856,1,19.18281220026856,19.18281220026856,0,38.36562440053712
48319,TX,12,4,2.5,2,4,0,4,3948,POINT (-99.2373018 30.7039159),9.5,5.6,18.9,17.6,3.5,21.8,101.31712259371834,63.32320162107396,4,50.65856129685917,101.31712259371834,0,101.31712259371834
48321,TX,119,43,20.5,24,37,1,20,36323,POINT (-96.0015316 28.7747601),32.6,7.2,29.8,18.6,6.3,57.6,118.3822922115464,56.43806954271398,3,66.07383751342125,101.8638328331911,2.753076563059219,55.06153126118437
48323,TX,45,13,5.25,4,6,0,11,57769,POINT (-100.316678 28.7297873),37.4,12.4,31.6,36.4,7,97.4,22.503418788623655,9.087919126174938,1,6.924128858038048,10.386193287057072,0,19.041354359604632
48325,TX,94,38,17.75,19,29,0,23,50458,POINT (-99.1110845 29.3536614),18.5,6,16.4,14.2,3,58.2,75.3101589440723,35.17777161203377,2,37.65507947203615,57.473542352055176,0,45.58246462404376
48327,TX,4,0,0,0,0,0,0,1981,POINT (-99.8588613 30.8852677),23,1.8,31.6,17.9,8.6,41.4,0,0,1,0,0,0,0
48329,TX,489,189,89.5,87,144,7,120,166964,POINT (-102.0024538 31.8142693),16.1,7.5,12.1,15.5,3.3,56.6,113.19805467046788,53.60436980426918,3,52.107041038786804,86.24613689178506,4.192520543350662,71.87178074315422
48331,TX,81,23,12,12,20,1,15,24895,POINT (-96.9843946 30.791242),25.2,5.4,24.4,13.9,6.3,38.7,92.38802972484434,48.20245029122314,3,48.20245029122314,80.33741715203857,4.016870857601928,60.25306286402892
48333,TX,7,1,0.25,1,0,0,0,4520,POINT (-98.5946231 31.4948885),19,8.8,19.6,14.7,2.4,27.9,22.123893805309734,5.530973451327434,1,22.123893805309734,0,0,0
48335,TX,28,13,5,2,9,0,9,8903,POINT (-100.9243924 32.3041168),24.4,6.8,25.5,17.8,2,48.9,146.01819611366955,56.160844659103674,3,22.464337863641468,101.08952038638661,0,101.08952038638661
48337,TX,78,25,11.25,10,16,0,19,19850,POINT (-97.7250138 33.6783558),22.1,6.2,23.5,13.5,7,14.9,125.94458438287154,56.67506297229219,3,50.377833753148614,80.60453400503778,0,95.71788413098237
48339,TX,1561,641,299.75,283,486,22,410,607999,POINT (-95.50295 30.2988009),15.8,5.5,7.5,10.4,4.6,36.3,105.42780497994241,49.30106792938804,3,46.54612918771248,79.93434199727302,3.618427003991783,67.43432143802868
48341,TX,29,7,3.25,3,5,0,5,21494,POINT (-101.8905018 35.8356759),22.2,7.4,16.2,32.9,2,68.9,32.56722806364567,15.120498743835489,1,13.957383455848143,23.262305759746905,0,23.262305759746905
48343,TX,25,7,3.5,3,7,1,3,11988,POINT (-94.7312653 33.116466),25.9,3.6,19.1,10.1,5.7,37,58.39172505839173,29.195862529195864,1,25.025025025025027,58.39172505839173,8.341675008341674,25.025025025025027
48345,TX,8,2,1,0,2,0,2,1269,POINT (-100.7931519 34.0578993),17.7,11.6,30.6,13.4,3.6,20.8,157.60441292356185,78.80220646178093,4,0,157.60441292356185,0,157.60441292356185
48347,TX,175,69,34.5,36,61,0,42,64822,POINT (-94.6202497 31.6205598),34.6,8.5,17,14.7,7.4,41.3,106.44534263058839,53.22267131529419,3,55.53670050291568,94.10385362994045,0,64.79281725340162
48349,TX,143,49,23.25,20,37,0,37,51908,POINT (-96.4769087 32.048448),28.2,6.7,19.3,19.8,5.1,46.2,94.39778068891115,44.79078369422825,2,38.529706403637206,71.27995684672882,0,71.27995684672882
48351,TX,19,6,2.75,1,6,0,4,12532,POINT (-93.73925 30.7867182),36,6.6,20.6,17.9,10.4,27,47.87743376954995,21.94382381104373,1,7.979572294924992,47.87743376954995,0,31.91828917969997
48353,TX,29,8,4,2,7,0,7,14727,POINT (-100.4181078 32.3123379),33.7,8,24.5,17.7,8,46.5,54.32199361716575,27.160996808582876,1,13.580498404291438,47.53174441502003,0,47.53174441502003
48355,TX,810,284,134.75,122,227,11,181,353594,POINT (-97.5162143 27.7400315),27,8.6,14.5,15.9,6,71.6,80.31810494521966,38.108678314677285,2,34.50284789900281,64.19792191043966,3.11091251548386,51.188651391143516
48357,TX,21,4,2.25,3,4,0,2,10063,POINT (-100.8158636 36.2787442),25.9,14.4,16.9,23.3,1.9,58.4,39.74957766073735,22.35913743416476,1,29.812183245553015,39.74957766073735,0,19.874788830368676
48359,TX,3,1,0.25,0,0,0,1,2251,POINT (-102.5976203 35.4019206),20.5,3.1,15.9,12.6,1.5,29.8,44.4247001332741,11.106175033318525,1,0,0,0,44.4247001332741
48361,TX,190,60,28.25,26,46,1,40,85045,POINT (-93.8940999 30.1223229),21.2,6,11.3,11,5.4,20.7,70.55088482568053,33.217708272091244,2,30.572050091128226,54.0890116996884,1.1758480804280087,47.033923217120346
48363,TX,83,24,11.5,11,20,0,15,28303,POINT (-98.3179673 32.7522042),24.8,5.1,14.6,13.1,6.9,26.4,84.79666466452319,40.631735151750696,2,38.8651379712398,70.663887220436,0,52.997915415327
48365,TX,79,22,11,8,15,3,18,22583,POINT (-94.3051563 32.1639784),22.8,4.3,18.1,17.3,2.8,27.3,97.4184120798831,48.70920603994155,3,35.42487711995749,66.4216445999203,13.284328919984059,79.70597351990435
48367,TX,403,138,66.25,64,109,1,95,144803,POINT (-97.8059049 32.7770964),14.2,3.2,10.1,10.3,4.3,18.2,95.30189291658321,45.75181453422926,2,44.1979793236328,75.2746835355621,0.6905934269317625,65.60637555851743
48369,TX,21,10,4.75,5,8,1,5,9874,POINT (-102.7848533 34.5321628),24.3,4,15.1,26.7,2.2,67.3,101.27607859023699,48.10613733036257,3,50.638039295118496,81.02086287218958,10.127607859023698,50.638039295118496
48371,TX,19,6,2.75,2,5,0,4,15202,POINT (-102.7181533 30.773298),32.4,8.4,27,25,1.3,75.8,39.46849098802789,18.08972503617945,1,13.156163662675963,32.89040915668991,0,26.312327325351927
48373,TX,123,40,18.25,21,31,0,21,49372,POINT (-94.8373376 30.7845525),26.1,6.6,19.4,19.6,9.5,29,81.01758081503687,36.96427124686057,2,42.53422992789435,62.78862513165357,0,42.53422992789435
48375,TX,353,150,64,54,109,2,91,119043,POINT (-101.893804 35.3986751),35.6,8.8,18.8,23.5,3.6,57.2,126.0048889896928,53.762085968935594,3,45.36176003628941,91.56355266584343,1.6800651865292373,76.4429659870803
48377,TX,3,1,0.5,0,1,0,1,6328,POINT (-104.2616192 30.0058912),53.4,6.8,36.5,47.9,7.8,84.3,15.802781289506953,7.9013906447534765,1,0,15.802781289506953,0,15.802781289506953
48379,TX,29,10,4.25,2,9,0,6,12013,POINT (-95.795613 32.8704571),19.1,4.6,18.8,13.6,3.9,16,83.24315325064514,35.37834013152418,2,16.64863065012903,74.91883792558062,0,49.94589195038708
48381,TX,337,133,61,54,109,6,77,139176,POINT (-101.8955472 34.962529),16.6,7.1,9.4,6.3,3.2,30.8,95.56245329654539,43.82939587285164,2,38.7997930677703,78.3181008219808,4.311088118641145,55.325630855894694
48383,TX,9,2,1,1,2,0,1,3363,POINT (-101.5143954 31.3751911),17.2,3.6,17,14.8,6.4,74.5,59.47071067499257,29.735355337496284,1,29.735355337496284,59.47071067499257,0,29.735355337496284
48385,TX,8,4,2.5,2,4,0,4,2852,POINT (-99.812549 29.8300967),38.5,2.1,30,10.8,1.4,24.5,140.25245441795232,87.6577840112202,5,70.12622720897616,140.25245441795232,0,140.25245441795232
48387,TX,42,11,5.5,4,11,0,7,11685,POINT (-95.0484293 33.6196255),31.6,4.5,28.5,12.2,4.3,26.8,94.13778348309799,47.068891741548995,3,34.23192126658109,94.13778348309799,0,59.9058622165169
48389,TX,10,3,1.5,2,2,0,2,14584,POINT (-103.712706 31.308366),33.5,8.5,31.5,29.5,6.5,77.4,20.57048820625343,10.285244103126715,1,13.713658804168952,13.713658804168952,0,13.713658804168952
48391,TX,17,4,2.25,3,3,0,3,6822,POINT (-97.1624723 28.3221157),27.2,8.1,28.3,18.8,5.6,59.6,58.63383172090296,32.98153034300792,2,43.97537379067722,43.97537379067722,0,43.97537379067722
48393,TX,1,0,0,0,0,0,0,724,POINT (-100.8366824 35.838596),15.4,0,22.9,6.4,0,17.7,0,0,1,0,0,0,0
48395,TX,38,10,4,1,9,0,6,16839,POINT (-96.5149408 31.025481),27.2,6.9,21.1,15.1,9.4,43.9,59.38594928439931,23.754379713759725,1,5.938594928439931,53.447354355959384,0,35.631569570639584
48397,TX,311,113,55.5,54,94,4,71,105227,POINT (-96.4120504 32.8998859),7.2,5.5,4.2,6.4,3.6,31.7,107.38688739582047,52.74311726077908,3,51.31762760508234,89.33068509032853,3.801305748524618,67.47317703631197
48399,TX,24,10,5.25,5,9,0,7,9887,POINT (-99.9827145 31.8451193),24.1,5.2,22.7,16.8,2,39.7,101.14291493880853,53.10003034287448,3,50.571457469404265,91.02862344492769,0,70.80004045716598
48401,TX,99,36,14.75,12,29,0,18,52542,POINT (-94.7563823 32.1094232),22.6,6.8,30,15.5,6.1,37.4,68.51661527920521,28.072779871341023,1,22.83887175973507,55.193940086026416,0,34.258307639602606
48403,TX,25,10,4,4,7,0,5,9974,POINT (-93.8519129 31.3432997),30.7,4.2,20.1,13.6,10.2,15.7,100.26067776218167,40.104271104872666,2,40.104271104872666,70.18247443352718,0,50.130338881090836
48405,TX,27,8,3.5,3,6,0,5,7964,POINT (-94.1631796 31.3824492),37.6,5.1,25.4,18.9,11.4,30.9,100.45203415369161,43.94776494224008,2,37.669512807634355,75.33902561526871,0,62.78252134605726
48407,TX,33,7,2.5,1,4,0,5,27380,POINT (-95.1631363 30.5743884),28,3.3,21.3,15.5,7.7,26.4,25.566106647187727,9.130752373995618,1,3.652300949598247,14.609203798392988,0,18.261504747991236
48409,TX,139,56,26.75,21,47,1,39,68600,POINT (-97.5171566 28.0117944),27.1,8.7,23.1,18.2,4.3,62.8,81.63265306122449,38.994169096209916,2,30.612244897959183,68.5131195335277,1.4577259475218658,56.85131195335277
48411,TX,43,13,6.75,8,10,0,9,5775,POINT (-98.8192922 31.1551375),25.9,3,19,18.4,3.4,36.9,225.1082251082251,116.88311688311688,5,138.52813852813853,173.16017316017317,0,155.84415584415584
48413,TX,2,1,0.25,1,0,0,0,2547,POINT (-100.5272161 30.8962331),18.7,1.7,32.8,15.1,16.4,57,39.2618767177071,9.815469179426776,1,39.2618767177071,0,0,0
48415,TX,38,13,7,7,12,0,9,16985,POINT (-100.9133465 32.7443531),26.4,4.8,21.1,19,2.9,48.8,76.53812187224021,41.212834854283194,2,41.212834854283194,70.65057403591405,0,52.98793052693553
48417,TX,12,4,2.5,3,3,0,4,3145,POINT (-99.3470045 32.7438198),16.8,8,13.9,9.4,7.2,15.2,127.18600953895071,79.4912559618442,4,95.38950715421304,95.38950715421304,0,127.18600953895071
48419,TX,69,17,8.75,10,17,1,7,24254,POINT (-94.1425794 31.7901394),34.9,8.3,25,19.3,6,39,70.09153129380721,36.076523460047824,2,41.230312525768944,70.09153129380721,4.123031252576895,28.861218768038263
48421,TX,5,1,0.25,0,1,0,0,2357,POINT (-101.8992648 36.2785929),18.8,4.1,19.5,28.4,1.8,48.4,42.42681374628766,10.606703436571914,1,0,42.42681374628766,0,0
48423,TX,711,268,129.75,117,220,4,183,231429,POINT (-95.2689389 32.3751053),22.9,6.7,13.7,12.4,4.9,41.1,115.80225468718268,56.064710991275945,3,50.55546193432975,95.06155235514996,1.7283918610027265,79.07392764087474
48425,TX,24,5,2.25,0,4,1,4,9170,POINT (-97.769217 32.2180714),15.9,11.6,16.4,10.7,5.4,22.3,54.525627044711015,24.536532170119955,1,0,43.62050163576881,10.905125408942203,43.62050163576881
48427,TX,38,10,4.5,3,9,0,6,65568,POINT (-98.7402346 26.5309027),50,16.6,35.3,41.2,12.1,96.8,15.251342118106393,6.863103953147877,1,4.575402635431918,13.726207906295754,0,9.150805270863836
48429,TX,22,10,4.25,2,7,0,8,9142,POINT (-98.8393443 32.7380521),22.9,8.4,17.6,15.1,6.5,30.2,109.38525486764384,46.488733318748636,2,21.877050973528767,76.5696784073507,0,87.50820389411507
48431,TX,2,0,0,0,0,0,0,1391,POINT (-101.0549114 31.8357735),14,7.3,14.4,7.6,0,39.9,0,0,1,0,0,0,0
48433,TX,6,2,0.5,0,1,0,1,1358,POINT (-100.2538069 33.1795797),22.1,1.5,15.3,15.5,2.1,26.4,147.27540500736376,36.81885125184094,2,0,73.63770250368188,0,73.63770250368188
48435,TX,5,1,0.25,0,1,0,0,3417,POINT (-100.5133594 30.5221852),24.9,9.7,35.8,23.1,4.1,71.5,29.2654375182909,7.316359379572725,1,0,29.2654375182909,0,0
48437,TX,20,7,2.75,2,7,0,2,7055,POINT (-101.7438647 34.5263193),42.3,4.4,23.9,27.1,6.2,56,99.22041105598866,38.97944720056697,2,28.34868887313962,99.22041105598866,0,28.34868887313962
48439,TX,5539,1979,916.25,898,1527,58,1193,2091953,POINT (-97.2912241 32.7721191),19.9,8,8.8,13.3,5.1,55.2,94.60059571128032,43.79878515435098,2,42.92639461785231,72.99399173882014,2.772528828324537,57.02804986536504
48441,TX,452,198,94,82,157,1,137,141739,POINT (-99.8904299 32.2971255),24.5,6.9,14.7,10.6,2.8,38,139.6933800859326,66.31907943473567,4,57.85281397498218,110.7669730984415,0.7055221216461243,96.65653066551901
48443,TX,1,0,0,0,0,0,0,979,POINT (-102.0725126 30.2323427),30.2,3.3,32.4,13.6,0,58.2,0,0,1,0,0,0,0
48445,TX,14,5,2.5,2,5,0,3,11937,POINT (-102.339284 33.171229),38.7,10.6,21.3,27,8,59.1,41.88657116528441,20.943285582642204,1,16.754628466113765,41.88657116528441,0,25.131942699170647
48447,TX,5,1,0.25,0,0,0,1,1426,POINT (-99.205796 33.1706954),25.7,4.9,19.1,9,5.9,16.4,70.12622720897616,17.53155680224404,1,0,0,0,70.12622720897616
48449,TX,74,25,13.25,14,21,0,18,31327,POINT (-94.9667825 33.214599),31.1,10.2,20.9,20.8,5,56.4,79.80336450984774,42.295783190219296,2,44.68988412551473,67.03482618827209,0,57.45842244709037
48451,TX,310,128,64.75,63,108,4,87,119048,POINT (-100.4638508 31.3983315),20.2,6.7,17.9,12.6,3.7,48.4,107.519655937101,54.389825952556954,3,52.9198306565419,90.71970969692897,3.3599892480344065,73.07976614474833
48453,TX,5219,2382,1138.5,1056,1979,121,1404,1267795,POINT (-97.6912697 30.2395128),17.5,5.4,8.1,9.4,4.3,51.9,187.88526536230228,89.80158464105001,5,83.29422343517682,156.0977918354308,9.544129768614011,110.74345615813282
48455,TX,21,3,1.5,2,2,0,2,13695,POINT (-95.1516869 31.096675),29.4,6.7,24.1,16.1,8.4,22.7,21.90580503833516,10.95290251916758,1,14.603870025556773,14.603870025556773,0,14.603870025556773
48457,TX,46,13,6.25,10,9,0,6,20032,POINT (-94.3756561 30.7692953),29.1,5.1,20.9,18.6,16.2,21.6,64.89616613418531,31.200079872204473,1,49.92012779552716,44.92811501597444,0,29.952076677316295
48459,TX,61,23,12.5,15,17,0,19,40781,POINT (-94.9411837 32.7353495),28.2,5.9,15.1,14.4,4.8,20.3,56.398813172801056,30.651528898261446,1,36.781834677913736,41.686079301635566,0,46.590323925357396
48461,TX,2,1,0.75,1,1,0,1,3340,POINT (-102.0415461 31.3538163),24.8,5.6,35.8,23.9,5.2,61.1,29.940119760479043,22.45508982035928,1,29.940119760479043,29.940119760479043,0,29.940119760479043
48463,TX,58,29,13.25,13,19,0,21,24918,POINT (-99.768427 29.3503081),31.6,10.2,27,25.2,5,75,116.38173208122642,53.17441207159483,3,52.17112127779116,76.25010032907937,0,84.27642667950879
48465,TX,82,32,15,16,24,0,20,47767,POINT (-101.1433237 29.8752853),35,10.9,30.6,29.1,4.4,85.6,66.99185630246824,31.402432641781985,1,33.49592815123412,50.24389222685117,0,41.86991018904264
48467,TX,122,49,21.5,15,38,1,32,58782,POINT (-95.8369057 32.5587866),22.9,5.2,20.7,13.9,3.7,17.3,83.35885134905243,36.57582253070668,2,25.518015719097683,64.64563982171413,1.7012010479398456,54.43843353407506
48469,TX,265,107,46.75,41,81,4,61,91280,POINT (-96.9711977 28.7963699),25.6,6.9,26,16.4,4.6,56.8,117.22173531989483,51.21603856266433,3,44.916739702015775,88.73794916739702,4.382120946538125,66.8273444347064
48471,TX,176,57,28.75,22,50,6,37,76506,POINT (-95.5698246 30.7431631),33,8,16.7,14.1,4.6,44.1,74.50396047368834,37.57875199330771,2,28.75591456879199,65.35435129270907,7.8425221551250885,48.36221995660471
48473,TX,71,25,11.75,12,21,0,14,55505,POINT (-95.9821493 30.0135901),19.6,6.6,19.3,12.5,4.6,57.7,45.04098729844158,21.169264030267545,1,21.61967390325196,37.83442933069093,0,25.222952887127285
48475,TX,25,10,5.5,6,8,0,8,11375,POINT (-103.1051127 31.5130687),26.1,10.2,23.9,21.3,5.7,61.8,87.91208791208791,48.35164835164835,3,52.747252747252745,70.32967032967034,0,70.32967032967034
48477,TX,177,74,37.5,34,60,0,56,35561,POINT (-96.4102717 30.2150752),20.2,5,19.7,10.9,4.8,37.3,208.09313573859004,105.45260257023143,5,95.6103596636765,168.7241641123703,0,157.47588650487893
48479,TX,299,98,47.25,49,77,6,58,266963,POINT (-99.3407518 27.7607987),35.7,11.3,23,31.2,5.8,96.7,36.70920689383922,17.69908189524391,1,18.35460344691961,28.842948273730816,2.2475024628881157,21.725857141251783
48481,TX,109,36,17.75,17,28,1,25,41602,POINT (-96.2296745 29.2784805),26.4,8,22.3,19.5,6,56.6,86.53430123551752,42.66621797028989,2,40.86342002788327,67.30445651651362,2.4037305898754866,60.09326474688717
48483,TX,12,5,2.5,1,5,0,4,5091,POINT (-100.2531067 35.3925926),30.2,8.1,20.8,18.6,3.8,30.9,98.21253191907287,49.10626595953644,3,19.642506383814574,98.21253191907287,0,78.5700255352583
48485,TX,391,156,78,76,131,4,102,129419,POINT (-98.7080098 33.9882125),25.4,7.3,16.6,11.9,4.7,36,120.5387153354608,60.2693576677304,3,58.723989522403976,101.22161351888053,3.0907362906528406,78.81377541164744
48487,TX,48,19,9,7,13,0,16,12887,POINT (-99.2424397 34.0849199),39.7,3.9,27.1,21.4,8.7,43.7,147.43540001551952,69.83782105998293,4,54.31830526887561,100.87685264219756,0,124.15612632885853
48489,TX,27,2,1,1,2,0,1,20423,POINT (-97.5947313 26.4818607),42.4,8.8,32.3,31.5,7.9,89.7,9.792880575821378,4.896440287910689,1,4.896440287910689,9.792880575821378,0,4.896440287910689
48491,TX,1169,513,244.25,247,399,13,320,591759,POINT (-97.6050646 30.6490817),10.9,5.9,5.6,6,4.5,42.9,86.69069671944153,41.27524887665418,2,41.739965087138515,67.42609744845453,2.196840267744132,54.07606812908634
48493,TX,120,42,19.5,16,32,1,29,49374,POINT (-98.0867336 29.173883),17.6,3.9,12.9,10.7,3.9,44.6,85.06501397496658,39.494470774091624,2,32.40571960951108,64.81143921902216,2.0253574755944426,58.73536679223883
48495,TX,12,7,4,2,7,2,5,7629,POINT (-103.0549246 31.8328615),19.6,7.1,16.7,28.3,2.2,66.8,91.75514484205007,52.43151133831433,3,26.215755669157165,91.75514484205007,26.215755669157165,65.53938917289291
48497,TX,149,58,26.5,26,38,0,43,67877,POINT (-97.6539968 33.2190947),18.8,6.5,14.9,14.1,4.6,24.8,85.44867922860468,39.04120688893145,2,38.304580343857275,55.98361742563755,0,63.34988287637933
48499,TX,128,49,24.25,20,42,0,35,44615,POINT (-95.3821664 32.7835881),22.3,5,18.7,13.8,4.6,18.6,109.82853300459487,54.35391684411073,3,44.82797265493668,94.13874257536703,0,78.44895214613919
48501,TX,8,3,1.75,2,3,0,2,7707,POINT (-102.8322409 33.1623386),19.4,4.4,11,27.1,3.6,71.2,38.92565200467108,22.70663033605813,1,25.95043466978072,38.92565200467108,0,25.95043466978072
48503,TX,64,25,14.25,13,21,1,22,17894,POINT (-98.6783895 33.1587778),23.8,7.2,17.1,13.2,3.3,23,139.7116351849782,79.63563205543758,4,72.65005029618867,117.3577735553817,5.588465407399128,122.94623896278082
48505,TX,13,1,0.5,0,1,0,1,13945,POINT (-99.1826027 26.9969806),47.8,11,40,31.8,8.3,96.6,7.171029042667623,3.5855145213338115,1,0,7.171029042667623,0,7.171029042667623
48507,TX,7,4,2.25,1,4,0,4,9900,POINT (-99.7598304 28.8646523),48.6,12.7,24.5,24.4,3.7,94.6,40.4040404040404,22.727272727272727,1,10.1010101010101,40.4040404040404,0,40.4040404040404
49001,UT,3,1,0.5,0,1,0,1,6962,POINT (-113.2389481 38.357535),13.5,6.1,17.6,9.3,5.1,16,14.363688595231256,7.181844297615628,1,0,14.363688595231256,0,14.363688595231256
49003,UT,104,40,19,16,29,3,28,56891,POINT (-113.060252 41.6226233),16,5,9.8,6.3,2.7,13.5,70.30989084389446,33.397198150849874,2,28.123956337557786,50.97467086182349,5.273241813292085,49.216923590726125
49005,UT,303,128,58.75,57,99,6,74,131703,POINT (-111.7453987 41.7341174),25.1,5.8,9.3,5.8,2.6,16.8,97.18837080400598,44.607943630744934,2,43.27919637365891,75.16913054372338,4.55570488143778,56.18702687106596
49007,UT,59,25,11.75,10,17,2,18,20208,POINT (-110.5884845 39.673284),26.6,6.4,18.6,8.5,6.8,17.7,123.71338083927158,58.14528899445764,3,49.48535233570863,84.12509897070467,9.897070467141726,89.07363420427554
49009,UT,2,1,0.5,0,1,0,1,564,POINT (-109.5057855 40.890099),11.5,0,10.7,4.2,2.1,8,177.3049645390071,88.65248226950355,5,0,177.3049645390071,0,177.3049645390071
49011,UT,632,204,95.25,90,158,15,118,358831,POINT (-112.2019434 41.0375594),10.6,5.6,7.2,4.3,2.4,17.5,56.851275391479554,26.544529318815822,1,25.081445025652744,44.03187015614593,4.180240837608791,32.88456125585582
49013,UT,31,13,5.5,4,10,0,8,19651,POINT (-110.4295838 40.2893927),22.9,5.4,13.2,10.2,5.3,15.5,66.15439417841331,27.988397537021015,1,20.355198208742557,50.887995521856396,0,40.710396417485114
49015,UT,8,5,2.75,3,4,0,4,9839,POINT (-110.7210999 39.0090246),23.1,5.1,16.5,5.8,4.2,9.5,50.81817257851408,27.949994918182743,1,30.490903547108445,40.65453806281126,0,40.65453806281126
49017,UT,6,2,1,1,2,0,1,5061,POINT (-111.4509076 37.8316645),24.3,2.4,19.7,4.8,4.9,11.9,39.517881841533296,19.758940920766648,1,19.758940920766648,39.517881841533296,0,19.758940920766648
49019,UT,59,27,12.25,13,22,1,13,9630,POINT (-109.5734502 38.9743261),23.5,7.6,14.3,6.2,1.2,18.8,280.3738317757009,127.20664589823468,5,134.99480789200416,228.4527518172378,10.384215991692628,134.99480789200416
49021,UT,127,52,24.75,19,45,0,35,55839,POINT (-113.3067405 37.9093044),29.2,5.7,13.5,6.7,4.2,15.1,93.12487687816758,44.323859667974,2,34.026397320868924,80.58883575995272,0,62.68020559107434
49023,UT,10,3,1,0,2,0,2,11648,POINT (-112.790471 39.71412),17.6,5.2,12.7,7.5,2.4,9.3,25.755494505494507,8.585164835164836,1,0,17.17032967032967,0,17.17032967032967
49025,UT,29,15,6.75,6,11,1,9,7635,POINT (-111.815329 37.2750892),21.1,4.8,12.9,7.3,3.5,9.9,196.46365422396858,88.40864440078586,5,78.58546168958743,144.07334643091028,13.097576948264571,117.87819253438114
49027,UT,23,8,4.25,3,8,0,6,12860,POINT (-113.133092 38.9567436),21.6,6.4,17.2,10.3,3.1,17.1,62.208398133748055,33.048211508553656,2,23.32814930015552,62.208398133748055,0,46.65629860031104
49029,UT,40,13,4.5,4,7,0,7,12162,POINT (-111.5778846 41.0910273),6.7,3.5,6.3,2.2,1.3,6.6,106.8903140930768,37.0004933399112,2,32.8893274132544,57.5563229731952,0,57.5563229731952
